price,floor_built,bedrooms,bathrooms,garage_included,terrace,balcony,swimming_pool,district
1500,90,3,1,False,True,False,False,Centro
1600,105,2,2,False,False,False,False,Centro
2010,46,1,1,False,False,True,False,Centro
2000,98,3,1,False,False,True,False,Centro
1100,40,1,1,False,True,False,False,Centro
800,46,1,1,False,False,False,False,Centro
1999,98,3,1,False,False,True,False,Centro
3200,284,4,3,True,False,True,False,Centro
1250,95,2,1,False,False,False,False,Centro
1300,65,1,1,False,True,True,False,Centro
2200,75,2,1,False,False,True,False,Centro
1800,77,2,1,False,False,True,False,Centro
2650,95,3,2,False,False,False,False,Centro
950,30,1,1,False,True,False,False,Centro
2565,86,1,1,False,False,False,False,Centro
1050,53,1,1,False,False,False,False,Centro
3500,221,2,3,True,False,True,False,Centro
1700,60,1,1,False,False,False,False,Centro
1100,40,1,1,False,False,False,False,Centro
1010,40,1,1,False,False,False,False,Centro
835,40,1,1,False,False,False,False,Centro
2500,90,2,3,False,False,False,False,Centro
1200,70,2,1,False,True,False,False,Centro
1050,60,1,1,False,False,False,False,Centro
1380,45,1,1,False,False,True,False,Centro
1350,68,1,1,True,False,False,False,Centro
1313,86,2,2,True,False,False,False,Centro
1250,80,2,1,False,True,False,False,Centro
1500,90,1,1,False,True,False,False,Centro
1700,73,2,2,False,False,False,False,Centro
3500,251,3,2,False,False,True,False,Centro
3000,80,2,2,False,True,False,False,Centro
1080,70,3,1,False,False,True,False,Centro
1600,120,4,2,False,False,True,False,Centro
1283,40,0,1,False,False,False,False,Centro
1565,55,0,1,False,False,False,False,Centro
1300,58,1,1,False,False,False,False,Centro
1705,29,1,1,False,False,False,False,Centro
850,40,2,1,False,False,False,False,Centro
1800,121,4,2,False,False,False,False,Centro
3000,155,2,1,False,False,False,False,Centro
900,50,1,1,False,False,False,False,Centro
1980,110,2,2,False,False,True,False,Centro
1600,80,2,2,False,False,True,False,Centro
1850,100,2,2,False,False,False,False,Centro
875,60,1,1,False,False,False,False,Centro
3500,270,4,3,True,False,False,False,Centro
1450,64,1,1,False,True,False,False,Centro
3495,185,3,2,False,False,False,False,Centro
1065,63,1,1,False,False,False,False,Centro
1150,58,2,2,False,False,False,False,Centro
1300,60,1,1,False,False,False,False,Centro
1300,31,1,1,False,False,False,False,Centro
1750,79,2,2,False,False,True,False,Centro
4500,136,3,3,False,False,False,False,Centro
1900,100,2,2,True,True,False,False,Centro
950,50,2,1,False,False,False,False,Centro
1250,73,1,1,False,False,False,False,Centro
950,46,1,1,False,False,False,False,Centro
1100,44,1,1,False,True,False,False,Centro
900,38,2,1,False,False,False,False,Centro
2025,81,2,1,False,False,True,False,Centro
2160,82,2,2,False,False,True,False,Centro
2295,124,3,2,False,False,True,False,Centro
1350,79,1,1,True,False,True,False,Centro
1100,60,0,1,False,False,False,False,Centro
1200,55,2,2,False,True,True,False,Centro
1750,82,1,1,False,False,False,False,Centro
3300,170,1,2,False,False,False,False,Centro
1850,81,3,2,False,False,False,False,Centro
850,26,0,1,False,False,False,False,Centro
2530,192,2,2,False,False,True,False,Centro
1250,72,2,1,False,False,False,False,Centro
900,45,1,1,False,False,False,False,Centro
3695,131,2,2,False,False,False,False,Centro
2200,80,2,2,False,False,True,False,Centro
875,40,0,1,False,False,True,False,Centro
1400,90,2,1,False,False,True,False,Centro
2835,95,2,2,False,False,True,False,Centro
1550,80,2,2,True,False,False,False,Centro
1500,49,1,1,False,True,True,False,Centro
1500,80,1,1,False,False,False,False,Centro
2000,86,2,2,False,False,False,False,Centro
1710,50,2,1,False,False,False,False,Centro
1450,30,1,1,False,False,False,False,Centro
1650,50,2,1,False,False,False,False,Centro
2580,110,3,2,False,False,False,False,Centro
1208,51,0,1,False,False,False,False,Centro
3900,97,1,1,False,False,False,False,Centro
5800,146,2,2,False,False,False,False,Centro
950,50,1,1,False,False,True,False,Centro
2400,50,2,2,False,False,False,False,Centro
1650,121,3,2,False,True,False,False,Centro
1900,135,2,2,False,False,True,False,Centro
2300,75,3,1,False,False,False,False,Centro
1250,75,1,1,False,False,False,False,Centro
1800,145,2,2,False,False,False,False,Centro
3000,85,2,2,False,True,True,False,Centro
3160,106,2,2,False,True,False,False,Centro
2490,100,1,2,False,False,False,False,Centro
1980,75,1,1,False,False,False,False,Centro
4100,220,4,3,False,False,False,False,Centro
1450,65,1,1,False,False,False,False,Centro
1050,45,1,1,False,False,False,False,Centro
3850,140,3,2,False,False,True,False,Centro
1400,50,1,1,False,True,False,False,Centro
4100,200,4,3,True,False,False,False,Centro
1800,50,1,1,False,False,False,False,Centro
1150,63,1,1,False,False,False,False,Centro
3600,84,2,2,False,False,True,False,Centro
3600,96,2,2,False,False,True,False,Centro
6700,316,3,4,True,False,True,False,Centro
2000,118,3,2,False,False,True,False,Centro
1700,92,2,1,True,False,False,True,Centro
1450,77,1,1,False,True,False,False,Centro
1900,110,1,2,False,False,True,False,Centro
1840,56,2,1,False,False,True,False,Centro
2500,74,2,3,False,False,False,False,Centro
1200,55,1,1,False,False,True,False,Centro
4500,120,2,3,False,False,True,False,Centro
4200,107,2,2,False,False,False,True,Centro
2746,130,2,1,False,False,False,False,Centro
900,55,1,1,False,False,False,False,Centro
2600,100,3,2,False,False,True,False,Centro
1200,69,1,1,False,False,False,False,Centro
2020,56,1,1,False,False,False,False,Centro
1290,50,1,1,False,True,False,False,Centro
1650,45,1,1,False,False,False,False,Centro
1800,98,2,1,False,False,False,False,Centro
1250,45,0,1,False,False,False,False,Centro
2070,70,2,2,False,False,True,False,Centro
2000,55,1,1,False,False,False,False,Centro
10500,180,1,2,True,True,False,True,Centro
2350,130,2,2,False,True,False,False,Centro
2950,125,3,2,False,True,False,False,Centro
2250,105,2,2,False,True,False,False,Centro
1746,30,0,1,False,False,False,False,Centro
1650,80,2,1,False,False,True,False,Centro
2450,79,2,2,False,False,True,False,Centro
1800,42,1,1,False,False,False,False,Centro
2330,65,1,1,False,False,False,False,Centro
2250,58,1,1,False,False,False,False,Centro
750,27,0,1,False,False,False,False,Centro
5130,185,3,3,False,False,True,False,Centro
3350,160,3,3,False,True,False,False,Centro
850,40,0,1,False,False,False,False,Centro
3350,160,3,20,False,True,True,False,Centro
1600,118,3,1,False,False,False,False,Centro
1800,120,2,2,True,False,True,False,Centro
2850,70,1,1,False,True,False,False,Centro
3600,110,2,2,False,False,True,False,Centro
3600,110,2,2,False,False,False,False,Centro
4500,100,3,3,False,False,False,False,Centro
1760,60,1,1,False,False,False,False,Centro
1890,49,1,1,False,False,False,False,Centro
2600,90,2,2,False,False,True,False,Centro
2065,75,2,1,False,False,False,False,Centro
855,43,1,1,False,False,False,False,Centro
900,40,1,1,False,False,False,False,Centro
1800,54,1,1,False,False,False,False,Centro
2325,48,0,1,True,False,False,False,Centro
2450,70,1,1,False,False,False,True,Centro
2024,50,1,1,False,False,False,False,Centro
1761,60,1,1,False,False,False,False,Centro
2141,78,1,1,False,False,False,False,Centro
1350,55,0,1,False,False,False,False,Centro
2000,69,2,1,False,False,False,False,Centro
2100,215,2,2,False,True,False,False,Centro
1465,40,0,1,False,False,False,False,Centro
800,28,0,1,False,False,False,False,Centro
2650,55,1,1,True,False,False,False,Centro
1450,60,2,1,False,False,True,False,Centro
3560,150,3,3,False,False,True,False,Centro
3560,150,3,3,False,False,True,False,Centro
3500,127,2,3,False,True,False,False,Centro
2500,65,1,2,False,True,False,False,Centro
3350,120,2,2,False,True,False,False,Centro
3850,145,3,3,False,True,False,False,Centro
1615,45,1,1,False,False,False,False,Centro
1700,50,1,1,False,False,False,False,Centro
1620,50,1,1,False,False,False,False,Centro
2430,62,2,1,False,False,False,False,Centro
1450,40,1,1,False,False,True,False,Centro
2200,45,1,1,False,True,False,False,Centro
1500,77,1,1,False,False,True,False,Centro
4350,140,2,3,True,False,True,False,Centro
1390,75,1,1,False,False,False,False,Centro
2000,78,1,2,False,True,True,False,Centro
2290,50,1,1,False,False,True,False,Centro
1590,50,1,1,False,False,False,False,Centro
3780,150,2,2,False,False,True,False,Centro
2295,57,1,1,False,True,False,False,Centro
1500,115,2,2,False,False,True,False,Centro
3645,121,2,2,False,False,False,True,Centro
3690,182,3,2,False,False,False,False,Centro
3029,75,1,1,False,False,False,False,Centro
2295,50,1,1,False,False,False,False,Centro
2970,103,3,2,False,False,False,False,Centro
2565,77,2,2,False,False,False,False,Centro
2835,112,2,2,False,False,False,False,Centro
1500,58,1,1,False,True,True,False,Centro
4710,106,3,3,False,False,True,False,Centro
2025,60,1,1,False,False,False,False,Centro
3375,110,2,2,False,False,True,False,Centro
2025,51,1,1,False,False,False,False,Centro
2565,92,2,2,False,False,False,False,Centro
2448,45,0,1,False,False,False,False,Centro
6050,156,2,2,False,True,False,False,Centro
1800,100,2,2,False,False,True,False,Centro
2246,40,1,1,False,True,False,False,Centro
1540,65,2,1,False,False,False,False,Centro
3375,121,2,2,False,False,True,True,Centro
3105,102,2,2,False,False,True,True,Centro
3350,130,2,2,False,False,True,False,Centro
3850,150,3,3,False,False,True,False,Centro
2262,72,1,1,False,False,False,False,Centro
699,42,1,1,False,True,False,False,Centro
2200,50,1,2,False,False,False,False,Centro
2200,35,0,1,False,False,False,False,Centro
2200,40,1,1,False,False,False,False,Centro
2200,40,1,1,False,False,False,False,Centro
3300,150,1,1,False,False,False,False,Centro
950,55,1,2,False,False,False,False,Centro
1600,45,1,1,False,False,False,False,Centro
1200,61,0,1,False,False,True,False,Centro
1580,35,1,1,False,False,False,False,Centro
850,30,0,1,False,False,False,False,Centro
850,29,0,1,False,False,False,False,Centro
3900,145,3,2,False,True,True,False,Centro
3800,136,3,2,False,False,True,False,Centro
2420,48,0,1,False,False,False,False,Centro
5150,120,2,2,False,True,False,False,Centro
3780,140,3,3,False,False,False,False,Centro
4200,104,3,3,False,False,False,False,Centro
900,75,1,1,False,False,True,False,Centro
950,74,1,2,False,False,False,False,Centro
2430,50,1,1,False,False,False,True,Centro
2025,50,1,1,False,False,False,False,Centro
2283,50,1,1,False,False,False,False,Centro
2264,50,1,1,False,False,False,False,Centro
1988,65,1,1,False,False,False,False,Centro
2169,60,1,1,False,False,False,False,Centro
1200,79,2,1,False,False,True,False,Centro
1800,107,2,1,False,True,False,False,Centro
1890,54,1,1,True,True,False,False,Centro
2430,56,2,2,True,False,False,False,Centro
1890,51,1,1,False,False,False,False,Centro
2700,140,4,2,False,True,False,False,Centro
1800,117,2,2,False,False,True,False,Centro
975,36,0,1,False,False,False,False,Centro
2565,75,2,1,False,False,False,False,Centro
4250,140,3,3,False,True,False,False,Centro
4050,90,2,2,True,False,False,True,Centro
2000,50,1,1,False,False,True,False,Centro
760,48,1,1,True,False,False,False,Centro
3105,90,2,2,False,False,False,False,Centro
1400,72,1,1,False,True,True,False,Centro
1500,70,1,1,False,True,False,False,Centro
1500,58,2,1,False,False,True,False,Centro
750,43,1,1,False,False,False,False,Centro
2650,70,1,1,False,False,False,False,Centro
3350,115,2,2,False,True,False,False,Centro
2500,80,1,2,False,False,False,False,Centro
5500,250,2,2,False,True,False,False,Centro
3500,120,2,2,False,False,False,False,Centro
2800,85,1,1,False,False,False,False,Centro
2000,75,1,1,False,False,False,False,Centro
2295,50,1,1,False,False,False,False,Centro
3240,125,3,3,False,False,False,False,Centro
2025,32,1,1,False,False,False,False,Centro
1150,51,1,1,False,True,False,False,Centro
800,55,1,1,False,False,False,False,Centro
3600,130,2,2,False,False,False,False,Centro
1300,60,1,1,False,False,False,False,Centro
8000,170,3,3,False,False,True,False,Centro
800,60,1,1,False,False,False,False,Centro
3105,115,3,3,False,False,False,False,Centro
2565,54,1,1,False,False,False,False,Centro
2640,70,1,1,True,False,False,False,Centro
2565,100,2,2,False,True,False,False,Centro
2430,72,1,2,False,False,False,False,Centro
1755,50,1,1,False,False,False,False,Centro
1705,52,2,1,False,False,False,False,Centro
2025,75,2,2,False,False,False,False,Centro
4300,120,2,3,False,False,True,False,Centro
2565,74,2,1,False,False,False,False,Centro
1500,45,1,1,False,True,True,False,Centro
1200,60,1,1,False,True,False,False,Centro
785,40,1,1,False,False,False,False,Centro
1890,45,1,2,False,False,False,False,Centro
1250,45,1,1,False,False,True,False,Centro
1800,100,1,2,False,True,False,False,Centro
1250,46,1,1,False,True,False,False,Centro
1750,68,2,1,False,False,True,False,Centro
1424,52,1,1,False,False,False,False,Centro
3510,74,2,2,False,False,False,False,Centro
1890,54,1,1,True,False,False,False,Centro
2000,125,2,1,False,True,False,False,Centro
1800,40,1,1,False,False,False,False,Centro
1495,50,1,1,False,False,False,False,Centro
600,25,1,1,False,False,False,False,Centro
2103,46,1,1,False,False,False,False,Centro
1500,65,1,1,False,False,False,False,Centro
9000,220,3,4,False,False,False,False,Centro
1160,51,0,1,False,False,False,False,Centro
5355,138,3,3,False,False,False,False,Centro
1700,100,2,2,False,True,False,False,Centro
1800,72,2,1,False,False,False,False,Centro
2433,75,1,1,False,False,False,False,Centro
1150,45,0,1,False,False,False,False,Centro
5200,159,4,3,False,False,False,False,Centro
825,50,0,1,False,False,False,False,Centro
2325,28,1,1,False,False,False,False,Centro
4000,173,2,2,False,True,False,False,Centro
2537,68,1,1,False,False,False,False,Centro
6000,226,3,3,False,False,False,False,Centro
9000,240,3,4,True,False,True,False,Centro
2000,70,2,2,False,False,True,False,Centro
2700,90,2,2,True,True,False,False,Centro
2430,65,2,2,True,True,False,False,Centro
2520,44,1,1,False,False,False,False,Centro
4050,150,2,2,False,False,False,False,Centro
3915,126,2,2,False,True,False,False,Centro
1275,72,2,1,False,True,False,False,Centro
2331,70,1,1,False,False,False,False,Centro
4300,300,4,4,True,False,False,False,Centro
3375,87,1,1,False,True,False,True,Centro
3645,75,2,2,False,True,False,True,Centro
830,60,1,1,False,False,False,False,Centro
2050,110,2,2,False,False,True,False,Centro
1200,76,1,1,True,True,False,False,Centro
1590,60,2,1,False,False,False,False,Centro
2500,74,2,1,False,False,True,False,Centro
1800,75,2,1,False,False,True,False,Centro
850,25,0,1,False,False,False,False,Centro
2364,75,1,1,False,False,False,False,Centro
3450,130,2,2,False,False,True,False,Centro
1950,50,1,1,False,False,True,False,Centro
2228,70,1,1,False,False,False,False,Centro
900,40,1,1,False,False,True,False,Centro
5000,234,7,2,False,False,True,False,Centro
1100,40,0,1,False,False,False,False,Centro
850,35,0,1,False,False,False,False,Centro
5500,250,2,2,False,True,True,False,Centro
2500,60,1,1,False,False,True,False,Centro
1890,50,1,1,False,False,False,False,Centro
2970,49,1,1,False,False,False,False,Centro
850,22,0,1,False,False,False,False,Centro
1200,72,0,1,False,False,False,False,Centro
2100,71,1,1,False,True,True,False,Centro
2970,72,1,1,False,False,True,False,Centro
3780,150,2,2,False,False,True,True,Centro
3105,96,2,2,False,False,True,True,Centro
5500,229,4,2,False,False,True,False,Centro
4920,137,4,3,False,False,True,False,Centro
3645,121,2,2,False,False,True,False,Centro
3375,102,2,2,False,False,True,True,Centro
3645,148,2,2,False,False,True,False,Centro
2169,70,1,1,False,False,False,False,Centro
1200,38,1,1,False,False,True,False,Centro
3105,102,2,2,False,False,True,True,Centro
1300,40,1,1,False,False,False,False,Centro
2600,110,2,2,True,False,False,False,Centro
3375,140,2,2,False,False,False,False,Centro
3105,102,2,2,False,False,True,False,Centro
4920,137,4,3,False,False,False,False,Centro
3105,88,2,3,False,False,False,False,Centro
2610,54,2,1,False,False,False,False,Centro
5400,166,2,1,False,False,True,False,Centro
3600,130,2,2,False,False,True,False,Centro
5500,250,2,2,False,True,True,False,Centro
4250,210,3,3,False,True,True,False,Centro
2970,60,1,1,False,True,False,False,Centro
4500,204,3,3,False,False,False,False,Centro
3780,117,2,2,False,False,False,False,Centro
1881,35,0,1,False,False,False,False,Centro
5910,170,4,3,False,False,False,False,Centro
4200,105,3,3,False,False,False,False,Centro
4200,93,3,2,False,False,False,False,Centro
1200,42,0,1,False,False,True,False,Centro
2700,84,1,2,False,False,False,False,Centro
2430,65,2,2,False,False,False,False,Centro
2700,91,2,2,False,False,False,False,Centro
1800,75,2,1,False,False,True,False,Centro
4050,200,3,3,False,False,False,False,Centro
3915,111,2,2,False,True,False,True,Centro
2025,55,1,1,False,False,False,False,Centro
1400,72,2,2,False,True,False,False,Centro
1725,50,1,1,False,False,False,False,Centro
1350,40,0,1,False,False,False,False,Centro
2295,53,1,1,False,False,False,False,Centro
2835,90,2,2,False,False,False,False,Centro
2430,42,1,1,False,False,False,False,Centro
2430,56,2,1,False,False,False,False,Centro
2970,80,2,2,False,False,False,False,Centro
2067,25,0,1,False,False,False,False,Centro
5500,176,3,3,False,False,True,False,Centro
2565,102,2,2,False,True,False,False,Centro
2160,75,1,1,False,False,False,False,Centro
2565,80,2,2,False,False,False,False,Centro
1800,79,1,1,False,True,False,False,Centro
2200,98,1,1,False,True,False,False,Centro
3150,135,2,2,False,False,False,False,Centro
3105,120,2,2,False,False,False,False,Centro
7000,210,4,3,False,False,False,False,Centro
1480,27,0,1,False,False,False,False,Centro
850,40,1,1,False,False,False,False,Centro
2000,70,1,1,False,True,False,False,Centro
2970,110,2,3,False,False,False,False,Centro
2460,81,2,1,False,False,True,False,Centro
850,30,0,1,False,False,False,False,Centro
850,25,0,1,False,False,False,False,Centro
4095,89,2,2,False,False,False,False,Centro
4455,170,3,3,False,False,False,False,Centro
1990,90,2,1,False,False,False,False,Centro
1710,45,1,1,False,False,False,False,Centro
2345,60,1,1,False,False,False,False,Centro
1350,40,0,1,False,False,False,False,Centro
1945,60,1,1,False,False,False,False,Centro
3500,200,4,3,False,False,True,False,Centro
950,32,0,1,False,False,False,False,Centro
1600,115,1,2,True,False,False,False,Centro
1800,39,1,1,False,False,True,False,Centro
1450,37,1,1,False,False,False,False,Centro
2160,91,2,2,False,False,False,False,Centro
2565,83,1,1,False,True,False,False,Centro
1300,100,4,2,False,False,False,False,Centro
1730,45,2,1,False,False,False,False,Centro
1300,69,2,1,True,False,False,False,Centro
2430,93,2,2,False,False,True,False,Centro
1935,57,1,1,False,False,False,False,Centro
2835,71,1,1,False,True,False,False,Centro
775,35,0,1,False,False,False,False,Centro
1450,65,1,1,False,False,False,False,Centro
1200,35,1,1,False,False,False,False,Centro
3300,130,3,2,False,False,False,False,Centro
1900,45,1,1,False,False,False,False,Centro
1200,45,1,1,False,False,False,False,Centro
1450,60,2,1,False,False,False,False,Centro
1850,75,2,1,False,False,True,False,Centro
1400,57,0,1,False,False,False,False,Centro
1400,57,1,1,False,False,False,False,Centro
1400,63,2,1,False,False,False,False,Centro
950,62,2,1,False,False,False,False,Centro
2200,40,0,1,False,False,False,False,Centro
1700,60,1,1,False,False,False,False,Centro
1817,40,1,1,False,False,False,False,Centro
850,30,0,1,False,False,False,False,Centro
2250,70,1,1,False,True,False,True,Centro
2250,70,1,1,False,True,False,True,Centro
650,20,0,1,False,False,False,False,Centro
1420,40,1,1,False,False,False,False,Centro
1770,50,1,1,False,False,False,False,Centro
1980,110,2,2,False,False,True,False,Centro
1900,140,2,2,False,False,True,False,Centro
3000,168,4,2,False,False,True,False,Centro
900,55,1,1,False,False,False,False,Centro
3000,125,3,2,False,False,True,False,Centro
2250,155,4,3,False,True,False,False,Centro
2274,30,1,1,False,False,False,False,Centro
1200,49,2,1,False,False,True,False,Centro
1450,30,1,1,False,False,False,False,Centro
3100,70,1,1,False,True,True,False,Centro
14000,215,2,2,True,True,False,True,Centro
2160,81,2,1,False,False,False,False,Centro
800,42,1,1,False,False,False,False,Centro
750,46,1,1,False,False,False,False,Centro
1000,74,1,1,False,False,True,False,Centro
3500,175,1,2,False,False,True,False,Centro
5500,250,2,2,False,True,False,False,Centro
1200,50,1,1,False,False,False,False,Centro
2700,106,2,2,False,False,False,False,Centro
1700,72,2,1,False,False,False,False,Centro
2750,50,1,1,False,False,False,False,Centro
2400,156,2,2,True,False,True,False,Centro
800,43,0,1,False,False,False,False,Centro
2100,85,2,1,False,False,False,False,Centro
1400,35,1,1,False,False,False,False,Centro
1600,24,0,1,False,False,False,False,Centro
1800,45,1,1,False,False,False,False,Centro
1900,40,2,1,False,False,False,False,Centro
2500,45,1,1,False,False,False,False,Centro
1800,50,1,1,False,False,False,False,Centro
1800,40,1,2,False,False,False,False,Centro
1900,45,1,1,False,False,False,False,Centro
2000,30,0,1,False,False,False,False,Centro
1800,40,1,1,False,False,False,False,Centro
1800,40,1,1,False,False,False,False,Centro
2000,45,1,1,False,False,False,False,Centro
1800,40,1,1,False,False,False,False,Centro
1800,50,1,1,False,False,False,False,Centro
2300,70,2,2,False,False,False,False,Centro
2624,110,1,1,False,False,False,False,Centro
2076,65,2,1,False,False,False,False,Centro
2500,65,1,1,False,False,False,False,Centro
2300,43,1,2,False,False,False,False,Centro
2615,70,1,1,False,False,False,False,Centro
2731,60,1,1,False,False,False,False,Centro
1800,38,1,1,False,False,False,False,Centro
1800,60,1,1,False,False,False,False,Centro
1200,55,1,1,False,False,False,False,Centro
2850,75,1,1,False,False,True,False,Centro
750,47,0,1,False,False,True,False,Centro
1705,29,1,1,False,False,False,False,Centro
1800,39,1,1,False,False,False,False,Centro
2950,210,2,2,False,False,True,False,Centro
3350,160,3,3,False,False,True,False,Centro
3100,75,2,2,False,False,False,False,Centro
800,40,1,1,False,False,False,False,Centro
1900,40,1,1,False,False,False,False,Centro
2450,70,1,1,False,False,True,False,Centro
3350,180,3,3,False,True,False,False,Centro
830,50,1,1,False,False,False,False,Centro
1690,45,0,1,False,False,False,False,Centro
1950,45,1,1,False,False,False,False,Centro
1500,30,0,1,False,False,False,False,Centro
1750,91,2,2,False,False,True,False,Centro
2100,120,0,2,False,False,False,False,Centro
1150,70,2,1,False,False,True,False,Centro
2100,110,3,3,False,False,True,False,Centro
1500,55,1,1,False,False,False,False,Centro
2000,70,2,1,False,False,False,False,Centro
2700,80,2,2,False,False,False,False,Centro
1650,80,2,1,False,True,True,False,Centro
3300,125,3,2,False,False,True,False,Centro
1650,80,2,1,False,False,True,False,Centro
1620,50,0,1,False,False,False,False,Centro
2200,60,2,2,False,False,False,False,Centro
2613,55,1,1,False,False,False,False,Centro
1600,110,3,1,False,False,True,False,Centro
1325,40,1,1,False,False,False,False,Centro
2600,115,2,2,True,False,False,False,Centro
3350,180,3,3,False,True,True,False,Centro
1700,54,1,1,False,False,False,False,Centro
3500,217,3,4,False,False,True,False,Centro
1100,43,0,1,True,False,True,False,Centro
1800,74,2,2,True,False,True,False,Centro
1800,74,2,2,False,False,True,False,Centro
2000,170,2,3,False,False,False,False,Centro
1200,85,1,1,False,False,True,False,Centro
2200,85,2,2,False,False,True,False,Centro
2010,50,1,1,False,False,True,False,Centro
2600,60,1,1,False,False,True,False,Centro
2010,50,1,1,False,False,True,False,Centro
1495,55,1,1,False,False,True,False,Centro
1495,65,1,1,False,True,True,False,Centro
2000,135,3,2,False,False,True,False,Centro
1400,60,1,1,False,True,True,True,Centro
3040,131,2,3,False,False,True,False,Centro
1850,59,2,2,False,False,False,False,Centro
1360,48,0,1,False,False,True,False,Centro
2250,56,1,1,False,True,True,False,Centro
2700,150,2,2,True,False,True,False,Centro
750,23,0,1,False,False,False,False,Centro
1100,70,2,1,False,False,False,False,Centro
1950,54,1,1,False,False,False,False,Centro
2040,45,1,1,False,False,False,False,Centro
1400,100,2,2,False,False,False,False,Centro
2650,69,1,1,False,False,False,False,Centro
1630,50,1,1,False,False,False,False,Centro
1335,60,1,1,False,False,False,False,Centro
2035,70,2,1,False,False,False,False,Centro
1150,53,2,1,False,False,True,False,Centro
900,28,0,1,False,False,True,False,Centro
2200,65,1,1,False,False,False,False,Centro
4300,200,4,3,True,False,True,False,Centro
1500,50,1,1,False,True,False,False,Centro
1850,74,1,1,False,False,True,False,Centro
2548,70,1,2,False,False,False,False,Centro
1075,80,2,1,False,False,True,False,Centro
1600,84,2,2,False,False,False,False,Centro
1090,27,1,1,False,False,False,False,Centro
1350,50,1,1,False,False,True,False,Centro
3050,80,1,1,False,False,True,False,Centro
950,25,1,1,False,True,False,False,Centro
1400,92,2,2,False,False,True,False,Centro
1500,25,0,1,False,False,False,False,Centro
3150,90,2,2,False,False,True,False,Centro
1050,47,1,1,False,True,False,False,Centro
1400,30,0,1,False,False,False,False,Centro
1390,82,2,2,False,False,True,False,Centro
2340,85,1,1,False,True,False,False,Centro
3510,105,2,2,False,True,False,False,Centro
1200,71,1,1,False,False,False,False,Centro
3000,185,2,2,False,False,False,False,Centro
1800,110,2,2,False,False,False,False,Centro
4900,492,5,6,True,True,True,False,Centro
950,68,1,1,False,False,False,False,Centro
1500,115,2,2,False,False,True,False,Centro
1800,60,2,1,False,False,True,False,Centro
1240,60,0,1,False,True,False,False,Centro
2025,60,1,1,False,False,False,False,Centro
1090,80,2,1,False,False,False,False,Centro
3000,100,2,2,False,True,False,False,Centro
1700,58,1,1,False,False,False,False,Centro
3500,270,4,3,True,False,False,False,Centro
1100,60,1,1,False,True,False,False,Centro
865,46,1,1,False,False,False,False,Centro
1200,55,1,1,False,False,False,False,Centro
950,50,2,1,False,False,False,False,Centro
2500,69,2,3,False,False,False,False,Centro
1000,60,2,1,False,False,False,False,Centro
1200,40,0,1,False,False,False,False,Centro
3900,178,1,2,False,False,True,False,Centro
1500,134,2,2,False,False,True,False,Centro
1550,80,2,2,True,False,False,False,Centro
4750,210,4,3,True,False,False,False,Centro
2700,70,1,1,False,False,False,False,Centro
700,30,1,1,False,False,False,False,Centro
3500,110,1,1,False,False,True,False,Centro
4500,107,1,1,False,False,True,False,Centro
4300,103,1,1,False,False,False,False,Centro
12000,220,2,2,True,False,False,True,Centro
3500,218,3,3,True,False,True,False,Centro
2280,100,2,1,False,False,False,False,Centro
2200,67,2,1,False,False,False,False,Centro
1500,70,2,1,False,False,True,False,Centro
1000,40,0,1,False,False,True,False,Centro
4300,134,2,2,False,False,False,False,Centro
940,45,1,1,False,False,False,False,Centro
1300,70,2,1,False,False,False,False,Centro
8200,182,2,3,False,False,True,False,Centro
1250,40,1,1,False,False,False,False,Centro
1200,55,1,1,False,False,True,False,Centro
1200,47,2,1,False,False,False,False,Centro
900,56,0,1,False,False,False,False,Centro
1500,95,2,2,False,False,False,False,Centro
2348,55,1,1,False,False,False,False,Centro
2160,72,1,1,False,False,False,False,Centro
2189,55,2,1,False,False,False,False,Centro
2100,115,2,2,False,False,True,False,Centro
2500,107,2,3,False,False,False,False,Centro
1500,57,1,1,False,True,False,False,Centro
1225,70,2,1,False,False,True,False,Centro
950,50,1,1,False,False,True,False,Centro
1104,50,2,1,False,False,False,False,Centro
3950,76,2,2,False,True,False,False,Centro
1500,76,1,1,False,False,False,False,Centro
1500,60,1,1,False,True,False,False,Centro
3200,127,2,2,False,False,False,False,Centro
930,45,1,1,False,False,False,False,Centro
1240,53,0,1,False,True,False,False,Centro
3495,199,3,2,False,False,True,False,Centro
1850,76,2,2,False,False,True,False,Centro
3780,116,2,2,False,False,True,False,Centro
1200,56,1,1,False,False,False,False,Centro
780,41,1,1,False,False,False,False,Centro
1100,60,1,1,False,False,False,False,Centro
2200,82,2,2,False,False,False,False,Centro
770,48,0,1,False,False,False,False,Centro
2200,70,2,2,False,False,True,False,Centro
2880,71,2,2,False,False,False,False,Centro
2090,73,2,2,False,False,True,False,Centro
1600,45,1,1,False,False,False,False,Centro
3000,75,2,1,False,True,True,False,Centro
2500,100,2,3,False,False,True,False,Centro
2360,120,2,2,False,False,False,False,Centro
2250,73,2,1,False,False,False,False,Centro
2430,65,1,1,False,False,False,True,Centro
2600,140,4,3,False,True,True,False,Centro
1800,54,1,1,False,False,False,False,Centro
1900,50,1,1,False,False,False,False,Centro
850,50,2,1,False,False,False,False,Centro
1200,88,2,2,False,False,False,False,Centro
1500,70,2,2,False,False,True,False,Centro
1750,45,1,1,False,False,False,False,Centro
2500,65,2,2,False,False,False,False,Centro
